id,name_zh,name_en,election_type,person_id,matched,year,cacode,constituency_id,age,political_affiliation,camp,candidate_number,occupation,nominated_at,nominate_status,votes,vote_percentage,is_won
2836,何顯明,HO HIN MING,ordinary,1412,1,2011,G09,1322,57,自由黨,建制,0,副總裁,,,,,TRUE
2837,吳寶強,NG PO KEUNG,ordinary,1154,1,2011,G10,1323,38,民建聯,建制,1,副統籌主任,,,2335,82.5,TRUE
2838,周峻翹,CHAU TSUN KIU,ordinary,1486,1,2011,G10,1323,24,人民力量,民主,2,議員助理,,,437,15.4,FALSE
2839,張芬蘭,CHEUNG FAN LAN,ordinary,1568,1,2011,G11,1324,46,民建聯,建制,3,督導主任,,,625,21.5,FALSE
2840,李漢森,LEE HON SAM,ordinary,1567,1,2011,G11,1324,25,人民力量,民主,4,高級程式設計員,,,190,6.5,FALSE
2841,楊振宇,YEUNG Chun-yu,ordinary,1001,1,2011,G11,1324,29,民協,民主,1,社區統籌主任,,,1427,49.2,TRUE
2842,葉志偉,"IP Chi-wai, Alexander",ordinary,860,2,2011,G11,1324,61,經濟動力,建制,2,設計師,,,636,21.9,FALSE
2843,潘國華,PUN KWOK WAH,ordinary,508,1,2011,G12,1325,52,民建聯,建制,2,業務總監,,,2613,76.1,TRUE
2844,湯文海,TOWN MAN HOI EDWIN,ordinary,1781,1,2011,G12,1325,63,,其他,1,公司董事,,,731,21.3,FALSE
2845,李慧琼,LEE WAI KING STARRY,ordinary,2312,1,2011,G13,1326,37,民建聯,建制,1,立法會議員/專業會計師,,,1534,80.5,TRUE
2846,黃子希,WONG TZE HEI CODY,ordinary,1487,1,2011,G13,1326,30,民主黨,民主,2,青少年工作者/社區主任,,,322,16.9,FALSE
2847,吳炫達,NG Yuen-tat,ordinary,862,1,2011,G14,1327,37,,建制,2,I.T.項目總監,,,1296,46,FALSE
2848,潘志文,PUN CHI MAN,ordinary,1408,1,2011,G14,1327,54,民主黨,民主,1,全職區議員,,,1476,52.4,TRUE
2849,葉鈞浩,IP KWAN HO,ordinary,1416,1,2011,G15,1328,23,公民黨,民主,2,地區事務幹事,,,855,33.1,FALSE
2850,蕭婉嫦,SIU YUEN SHEUNG,ordinary,1195,1,2011,G15,1328,68,民建聯,建制,1,全職區議員,,,1665,64.6,TRUE
2851,歐陽英傑,AU YEUNG YING KIT JEFF,ordinary,1488,1,2011,G16,1329,35,人民力量,民主,3,家庭醫生,,,371,8.8,FALSE
2852,黃碧雲,WONG PIK WAN,ordinary,1417,1,2011,G16,1329,52,民主黨,民主,2,大學講師,,,1513,36.2,FALSE
2853,梁美芬,LEUNG Mei-fun,ordinary,135,1,2011,G16,1329,51,,建制,1,副教授,,,2236,53.5,TRUE
2854,劉偉榮,LAU WAI WING,ordinary,1303,1,2011,G17,1330,60,,建制,1,區議員,,,1710,61.3,TRUE
2855,盧俊傑,LO CHUN KIT,ordinary,1782,1,2011,G17,1330,21,民主黨,民主,2,學生,,,958,34.3,FALSE
2856,張仁康,CHEUNG YAN HONG,ordinary,978,1,2011,G18,1331,60,,建制,1,工程師,,,1994,73.7,TRUE
2857,符偉樂,FOO WAI LOK,ordinary,2308,1,2011,G18,1331,48,人民力量,民主,2,立法會議員助理,,,640,23.6,FALSE
2858,陳仲翔,CHAN CHUNG CHEUNG,ordinary,178,1,2011,G19,1332,34,民建聯,建制,2,資訊科技行政人員,,,858,37.4,FALSE
2859,黃志強,WONG CHI KEUNG,ordinary,1783,1,2011,G19,1332,53,,民主,1,車行經理,,,48,2,FALSE
2860,任國棟,YUM KWOK TUNG PIUS,ordinary,509,1,2011,G19,1332,36,民協,民主,3,區議員,,,1360,59.3,TRUE
2861,勞超傑,LO Chiu-kit,ordinary,814,1,2011,G20,1333,36,,建制,3,律師,,,2650,72.6,TRUE
2862,曾昭偉,TSANG CHIU WAI,ordinary,1572,1,2011,G20,1333,25,人民力量,民主,1,議員助理,,,701,19.2,FALSE
2863,李咨呈,LEE CHI CHING,ordinary,1571,1,2011,G20,1333,48,,其他,2,社區總幹事,,,256,7,FALSE
2864,陳麗君,CHAN LAI KWAN,ordinary,1298,2,2011,G21,1334,59,民主黨,民主,1,區議員,,,1726,37.3,FALSE
2865,吳奮金,NG FAN KAM,ordinary,230,1,2011,G21,1334,41,民建聯,建制,2,高級助理統籌主任,,,2821,60.9,TRUE
2866,陳燕玲,CHAN Yin-ling,ordinary,859,1,2011,G22,1335,63,,其他,3,義工,,,70,1.5,FALSE
2867,陳友昌,CHAN Yau-cheong,ordinary,929,1,2011,G22,1335,51,公民黨,民主,2,室內設計師,,,1643,35.6,FALSE
2868,左滙雄,CHO Wui-hung,ordinary,816,1,2011,G22,1335,32,,建制,1,全職區議員,,,2835,61.5,TRUE
2869,黃金池,WONG KAM CHI,ordinary,758,1,2011,H01,1336,63,,建制,0,區議員,,,,,TRUE
2870,李東江,LEE TUNG KONG,ordinary,1569,1,2011,H02,1337,47,民建聯,建制,1,特許財務策劃師,,,1300,30.8,FALSE
2871,郭秀英,KWOK SAU YING,ordinary,1376,1,2011,H02,1337,51,,其他,2,全職區議員,,,2870,68.1,TRUE
2872,任亮憲,YUM EDWARD LIANG HSIEN,ordinary,1489,1,2011,H03,1338,32,人民力量,民主,3,信託公司聯席董事,,,441,8.8,FALSE
2873,林偉基,LAM WAI KEI,ordinary,835,1,2011,H03,1338,32,民主黨,民主,2,,,,1039,20.9,FALSE
2874,陳婉嫻,CHAN YUEN HAN,ordinary,179,1,2011,H03,1338,64,工聯會,建制,1,工會工作者,,,3456,69.5,TRUE
2875,張志宏,CHEUNG CHI WANG JOEY,ordinary,1620,1,2011,H04,1339,41,自由黨,建制,1,理財策劃顧問,,,803,32.5,FALSE
2876,陳炎光,CHAN YIM KWONG JOE,ordinary,2348,1,2011,H04,1339,41,,其他,3,區議員,,,1322,53.6,TRUE
2877,黃軒瑋,WONG HIN WAI,ordinary,941,1,2011,H04,1339,23,社民連,民主,2,立法會議員助理,,,309,12.5,FALSE
2878,黃國強,WONG Kwok-keung,ordinary,1184,1,2011,H05,1340,53,,其他,2,升降機品質監控,,,1898,40.3,FALSE
2879,傅滿芳,FU MOON FONG FERDINAND,ordinary,1418,1,2011,H05,1340,51,,其他,1,導師,,,220,4.6,FALSE
2880,簡志豪,KAN CHI HO,ordinary,763,2,2011,H05,1340,64,民建聯,建制,3,行政員,,,2498,53,TRUE
2881,譚香文,TAM HEUNG MAN,ordinary,215,1,2011,H06,1341,54,,民主,2,會計師,,,2862,47.5,TRUE
2882,蔡六乘,CHOI LUK SING,ordinary,2350,1,2011,H06,1341,66,,建制,3,註冊中醫師,,,2809,46.6,FALSE
2883,陳維新,CHAN WAI SUN SIMON,ordinary,1830,1,2011,H06,1341,38,,民主,1,市場策劃顧問,,,233,3.8,FALSE
2884,屈奇安,WAT KI ON,ordinary,1831,1,2011,H07,1342,56,新民黨,建制,2,退休公務員,,,1275,27,FALSE
2885,梁日明,LEUNG YAT MING PAUL,ordinary,1937,1,2011,H07,1342,44,社民連,民主,3,物流從業員,,,502,10.6,FALSE
2886,李達仁,LEE TAT YAN,ordinary,2133,1,2011,H07,1342,68,,建制,1,黃大仙區議員,,,2877,61,TRUE
2887,李德康,LI TAK HONG,ordinary,2134,1,2011,H08,1343,55,民建聯,建制,0,全職區議員,,,,,TRUE
2888,莫應帆,MOK YING FAN,ordinary,1198,1,2011,H09,1344,60,民協,民主,2,註冊中醫師,,,1878,52.7,TRUE
2889,林文輝,LAM MAN FAI,ordinary,2315,1,2011,H09,1344,55,工聯會,建制,1,教師,,,1607,45.1,FALSE
2890,陳偉坤,CHAN WAI KWAN ANDIE,ordinary,2318,1,2011,H10,1345,51,,建制,0,區議員,,,,,TRUE
2891,黎榮浩,LAI WING HO JOE,ordinary,1311,1,2011,H11,1346,38,民建聯,建制,1,區議員,,,3226,65.8,TRUE
2892,黃順賢,WONG Shun-yin,ordinary,863,1,2011,H11,1346,51,公民黨,民主,2,立法會議員地區主任,,,1601,32.6,FALSE
2893,黃鶴鳴,WONG Hok-ming,ordinary,1002,1,2011,H12,1347,35,公民黨,民主,2,事務律師,,,1501,33,FALSE
2894,陳安泰,CHAN ON TAI,ordinary,2319,1,2011,H12,1347,58,自由黨,建制,1,公司董事,,,2987,65.7,TRUE
2895,蘇錫堅,SO SIK KIN,ordinary,838,1,2011,H13,1348,56,,建制,0,區議員,,,,,TRUE
2896,莊澤財,CHONG CHAK CHOI,ordinary,1832,1,2011,H14,1349,26,工聯會,建制,2,勞工及社區服務,,,1573,35.8,FALSE
2897,許錦成,HUI KAM SHING,ordinary,2204,1,2011,H14,1349,51,民協,民主,1,機構總監,,,2748,62.6,TRUE
2898,陳嘉偉,CHAN KA WAI,ordinary,1863,1,2011,H15,1350,27,,民主,1,社區團體總幹事,,,507,10.1,FALSE
2899,陶君行,TO KWAN HANG ANDREW,ordinary,2205,1,2011,H15,1350,45,社民連,民主,3,美國註冊會計師/區議員,,,1660,33.2,FALSE
2900,丁志威,TING CHI WAI ROY,ordinary,1491,1,2011,H15,1350,30,,建制,2,公司董事,,,2754,55.1,TRUE
2901,呂永基,LUI Wing-kei,ordinary,1092,1,2011,H16,1351,33,民主黨,民主,1,地區主任,,,2502,48.2,FALSE
2902,袁國強,YUEN Kwok-keung,ordinary,475,1,2011,H16,1351,49,民建聯,建制,2,行政總裁,,,2596,50,TRUE
2903,陳曼琪,CHAN MAN KI MAGGIE,ordinary,839,1,2011,H17,1352,42,民建聯,建制,0,律師,,,,,TRUE
2904,黃逸旭,WONG YAT YUK,ordinary,286,1,2011,H18,1353,33,泛民區選聯盟,民主,1,區議員,,,3762,75.9,TRUE
2905,陳澤森,CHAN CHAK SUM,ordinary,180,1,2011,H18,1353,33,工聯會,建制,2,培訓導師,,,1131,22.8,FALSE
2906,何漢文,HO HON MAN,ordinary,766,1,2011,H19,1354,45,民建聯,建制,0,全職區議員,,,,,TRUE
2907,郭善甄,GUO SHAN ZHEN,ordinary,1621,1,2011,H20,1355,44,,建制,2,保險業高級分組經理,,,968,18,FALSE
2908,胡志偉,WU CHI WAI,ordinary,2353,1,2011,H20,1355,49,民主黨,民主,1,黃大仙區議員,,,4300,80.3,TRUE
2909,駱偉泉,LOK WAI CHUEN,ordinary,1833,1,2011,H21,1356,39,,其他,1,保安從業員,,,55,1.5,FALSE
2910,黃國桐,WONG KWOK TUNG,ordinary,490,1,2011,H21,1356,62,民主黨,民主,3,律師,,,2025,55.2,TRUE
2911,蔡子健,CHOY TSZ KIN TIMOTHY,ordinary,181,1,2011,H21,1356,29,民建聯,建制,2,地區主任,,,1533,41.7,FALSE
2912,張思晉,CHEUNG Sze-chun,ordinary,1186,1,2011,H22,1357,30,民建聯,建制,2,地區主任,,,1088,32,FALSE
2913,沈運華,SHUM WAN WA,ordinary,1490,1,2011,H22,1357,27,民主黨,民主,1,,,,2244,66,TRUE
2914,徐百弟,CHUI PAK TAI,ordinary,2139,1,2011,H23,1358,59,民主黨,民主,2,區議員,,,1554,43,FALSE
2915,譚美普,TAM MEI PO,ordinary,1622,1,2011,H23,1358,27,民建聯,建制,3,勞工及社區服務,,,1819,50.3,TRUE
2916,梁振華,LEUNG CHUN WAH,ordinary,1419,1,2011,H23,1358,58,,建制,1,董事總經理,,,200,5.5,FALSE
2917,崔家俊,CHUI KA CHUN DICKENS,ordinary,1420,1,2011,H24,1359,28,民主黨,民主,1,專業會計師,,,1425,44,FALSE
2918,何賢輝,HO YIN FAI,ordinary,1203,1,2011,H24,1359,55,工聯會,建制,2,勞工及社區服務,,,1712,52.8,TRUE
2919,蔡志賢,TSOI CHI YIN,ordinary,942,1,2011,H25,1360,56,彩虹邨服務聯會,民主,3,董事總經理,,,1232,29.9,FALSE
2920,莫健榮,MOK KIN WING,ordinary,1834,1,2011,H25,1360,31,工聯會,建制,4,工會地區主任,,,2802,68.1,TRUE
2921,賴遠彬,LAI YUEN PAN,ordinary,182,1,2011,J01,1361,29,,民主,3,社區主任,,,1033,34.6,FALSE
2922,徐永銓,TSUI WING CHUEN RICKY,ordinary,1325,1,2011,J01,1361,48,,民主,1,行政人員,,,146,4.9,FALSE
2923,陳華裕,CHAN WAH YU NELSON,ordinary,1378,1,2011,J01,1361,53,,建制,2,中學校長,,,1751,58.7,TRUE
2924,潘任惠珍,POON YAM WAI CHUN WINNIE,ordinary,2356,1,2011,J02,1362,57,,其他,1,全職區議員,,,2030,74.2,TRUE
2925,竇一龍,TOU YAT LUNG ALEX,ordinary,943,1,2011,J02,1362,34,,建制,2,註冊社會工作者,,,662,24.2,FALSE
2926,施能熊,SZE LUN HUNG,ordinary,378,1,2011,J03,1363,36,民建聯,建制,0,區議員,,,,,TRUE
2927,陳梓杰,CHAN TSZ KIT SUNNY,ordinary,183,1,2011,J04,1364,25,公民黨,民主,2,立法會議員地區主任,,,2567,48,FALSE
2928,潘進源,POON CHUN YUEN,ordinary,2141,1,2011,J04,1364,60,民建聯,建制,1,公司董事,,,2729,51.1,TRUE
2929,林森成,LAM SUM SHING,ordinary,2140,1,2011,J05,1365,68,社民連,民主,1,議員助理,,,817,22.4,FALSE
2930,陳百里,"CHAN Pak-li, Bernard",ordinary,1187,1,2011,J05,1365,35,民建聯,建制,2,區議員/公司董事,,,2759,75.6,TRUE
2931,譚肇卓,TAM SIU CHEUK,ordinary,1573,1,2011,J06,1366,28,民建聯,建制,1,助理統籌主任,,,1814,72,TRUE
2932,黃家樂,WONG KA LOK,ordinary,1492,2,2011,J06,1366,30,社民連,民主,2,社區幹事,,,259,10.2,FALSE
2933,邢永豪,YING WING HO,ordinary,1421,1,2011,J06,1366,30,民主黨,民主,3,社區幹事,,,426,16.9,FALSE
2934,黃偉達,WONG WAI TAG,ordinary,2212,1,2011,J07,1367,55,民主黨,民主,1,全職區議員,,,2092,47,FALSE
2935,顏汶羽,NGAN MAN YU,ordinary,1422,1,2011,J07,1367,25,民建聯,建制,2,議員助理,,,2234,50.2,TRUE
2936,郭必錚,KWOK BIT CHUN,ordinary,2368,1,2011,J08,1368,54,民建聯,建制,0,理財顧問,,,,,TRUE
2937,符碧珍,FU Pik-chun,ordinary,1096,1,2011,J09,1369,42,獨立,建制,0,全職區議員,,,,,TRUE
2938,蔡澤鴻,CHOY CHAK HUNG,ordinary,1315,1,2011,J10,1370,43,,其他,0,區議員,,,,,TRUE
2939,洪錦鉉,HUNG KAM IN,ordinary,287,1,2011,J11,1371,35,民建聯,建制,0,大學兼職講師,,,,,TRUE
2940,計明華,KAI Ming-wah,ordinary,869,1,2011,J12,1372,50,民主黨,民主,1,社區主任,,,2118,41.1,FALSE
2941,黃春平,WONG CHUN PING,ordinary,1835,1,2011,J12,1372,46,獨立,建制,2,行政管理,,,2934,57,TRUE
2942,李港生,LI Kong-sang,ordinary,934,1,2011,J13,1373,53,,民主,2,公司董事,,,1677,33.3,FALSE
2943,蘇麗珍,SO LAI CHUN,ordinary,1381,1,2011,J13,1373,48,獨立,建制,1,全職區議員,,,3210,63.8,TRUE
2944,李耀基,LI YIU KEE,ordinary,1864,1,2011,J14,1374,25,民主黨,民主,1,工會高級幹事,,,1984,37.6,FALSE
2945,麥富寧,MAK FU LING,ordinary,1273,1,2011,J14,1374,67,民建聯,建制,2,全職民選區議員,,,3201,60.6,TRUE
2946,陳天贊,CHAN TIN TSAN TIMOTHY,ordinary,1836,1,2011,J15,1375,38,人民力量,民主,2,資深項目協調,,,380,9.8,FALSE
2947,陳汶堅,CHAN MAN KIN,ordinary,1317,1,2011,J15,1375,46,民主黨,民主,3,電機工程公司經理,,,1921,49.6,TRUE
2948,余誠禧,YU SHING HEI,ordinary,1692,1,2011,J15,1375,25,民建聯,建制,1,補習社導師,,,1030,26.5,FALSE
2949,孫鴻華,SUN Hung-wa,ordinary,1097,1,2011,J15,1375,50,,其他,4,區域經理,,,500,12.9,FALSE
2950,李啓文,LEE KAI MAN,ordinary,1784,1,2011,J16,1376,29,公民黨,民主,1,藥房技術員,,,768,18.4,FALSE
2951,簡銘東,KAN Ming-tung,ordinary,867,1,2011,J16,1376,33,民建聯,建制,2,工會工作者,,,3308,79.5,TRUE
2952,柯創盛,OR CHONG SHING WILSON,ordinary,1319,1,2011,J17,1377,38,民建聯,建制,0,社區工作者,,,,,TRUE
2953,姚柏良,YIU PAK LEUNG,ordinary,1069,1,2011,J18,1378,37,獨立,建制,0,行政人員,,,,,TRUE
2954,何啟明,HO KAI MING,ordinary,1493,2,2011,J19,1379,26,工聯會,建制,2,立法會議員助理,,,2019,54.2,TRUE
2955,鄧志豪,TANG CHI HO FRANCIS,ordinary,1275,1,2011,J19,1379,45,,民主,1,觀塘區議員,,,1617,43.4,FALSE
2956,譚樹芬,TAM SHU FAN ARISTY,ordinary,945,1,2011,J20,1380,36,社民連,民主,3,高級電腦技術員,,,348,6.6,FALSE
2957,張琪騰,CHEUNG KI TANG,ordinary,944,1,2011,J20,1380,26,民建聯,建制,1,助理統籌主任,,,4050,77.2,TRUE
2958,金章翔,KAM CHEUNG CHEUNG,ordinary,184,1,2011,J20,1380,54,民主黨,民主,2,物業管理,,,760,14.4,FALSE
2959,莫建成,MOK KIN SHING,ordinary,185,1,2011,J21,1381,30,民主黨,民主,2,註冊社工,,,667,29,FALSE
2960,黎樹濠,LAI SHU HO PATRICK,ordinary,137,1,2011,J21,1381,61,獨立,建制,1,全職區議員,,,1460,63.5,TRUE
2961,區潤科,AU YUN FO,ordinary,1837,1,2011,J21,1381,34,社民連,民主,3,社區幹事,,,144,6.2,FALSE
2962,梁頴超,LEUNG JULIUS ANTHONY,ordinary,1623,1,2011,J22,1382,31,人民力量,民主,1,社區發展主任,,,137,3.7,FALSE
2963,廖潔明,LIU KIT MING,ordinary,1785,1,2011,J22,1382,55,新民黨,建制,4,大學兼任教師,,,941,25.8,FALSE
2964,李豐年,LEE FUNG NIN,ordinary,1423,1,2011,J22,1382,25,社民連,民主,5,客戶服務助理,,,59,1.6,FALSE
2965,謝淑珍,TSE SUK CHUN,ordinary,1070,1,2011,J22,1382,49,,民主,2,社區主任,,,1823,50,TRUE
2966,劉礎慊,LAU CHONG HIM FREDERICK,ordinary,1786,1,2011,J22,1382,38,工聯會,建制,3,工會秘書,,,658,18,FALSE
2967,韓家銘,HON KA MING,ordinary,946,1,2011,J23,1383,25,民主黨,民主,1,社區幹事,,,779,19,FALSE
2968,呂東孩,LUI TUNG HAI,ordinary,843,1,2011,J23,1383,44,獨立,建制,2,社區工作者,,,3229,79.1,TRUE
2969,鄧咏駿,TANG WING CHUN,ordinary,1071,1,2011,J24,1384,34,獨立,建制,0,環保顧問,,,,,TRUE
2970,吳謦燃,WU HING YIN REMZI,ordinary,1494,1,2011,J25,1385,23,社民連,民主,2,項目經理(香港區),,,1296,29.9,FALSE
2971,張順華,CHEUNG Shun-wah,ordinary,1188,1,2011,J25,1385,56,,建制,1,區議員,,,2923,67.5,TRUE
2972,林家強,LAM KA KEUNG,ordinary,1277,1,2011,J26,1386,47,獨立,其他,1,全職區議員,,,2805,47.1,FALSE
2973,馮美雲,FUNG MEI WAN,ordinary,1206,1,2011,J26,1386,57,,建制,2,全職區議員,,,3067,51.5,TRUE
2974,陸大恒,LUK TAI HANG,ordinary,1838,1,2011,J27,1387,27,社民連,民主,2,社區幹事,,,751,27.5,FALSE
2975,劉定安,LAU TING ON,ordinary,1278,1,2011,J27,1387,62,新世紀論壇,建制,1,全職區議員,,,1924,70.4,TRUE
2976,徐海山,HSU HOI SHAN,ordinary,515,1,2011,J28,1388,36,,建制,2,公司董事,,,2132,66.7,TRUE
2977,林志釉,LAM CHI YAU,ordinary,1787,1,2011,J28,1388,47,,其他,1,律師,,,1025,32,FALSE
2978,姜新華,"KAN Sun-wa, David",ordinary,1099,1,2011,J29,1389,48,社民連,民主,1,工程師,,,882,33.4,FALSE
2979,陳振彬,CHAN CHUNG BUN BUNNY,ordinary,1693,1,2011,J29,1389,53,,建制,2,行政總裁,,,1715,65,TRUE
2980,劉偉忠,LAU WAI CHUNG,ordinary,1624,1,2011,J30,1390,47,社民連,民主,1,客戶主任,,,468,17.2,FALSE
2981,馬軼超,MA Yat-chiu,ordinary,817,1,2011,J30,1390,34,獨立,建制,3,公司董事/觀塘區議員,,,1819,67,TRUE
2982,胡健華,WU KIN WA,ordinary,1694,1,2011,J30,1390,47,獨立,其他,2,社區幹事,,,402,14.8,FALSE
2983,金堅,KAM KIN,ordinary,947,1,2011,J31,1391,47,,建制,2,社區幹事,,,1638,39.7,FALSE
2984,黃啟明,WONG KAI MING,ordinary,1279,2,2011,J31,1391,62,民主黨,民主,1,全職區議員,,,2419,58.7,TRUE
2985,陳國華,CHAN KOK WAH BEN,ordinary,1326,1,2011,J32,1392,54,民建聯,建制,0,全職區議員,,,,,TRUE
2986,葉興國,YIP HING KWOK,ordinary,2213,1,2011,J33,1393,60,,其他,0,支援服務經理,,,,,TRUE
2987,楊國雄,YEUNG Kwok-hung,ordinary,1009,1,2011,J34,1394,32,社民連,民主,1,再培訓導師,,,1363,43.2,FALSE
2988,馮錦源,FUNG KAM YUEN,ordinary,2214,1,2011,J34,1394,57,,建制,2,區議員,,,1739,55.1,TRUE
2989,許慧鳳,HUI WAI FUNG AMY,ordinary,1695,1,2011,J35,1395,41,民建聯,建制,1,專業美容導師,,,802,24.6,FALSE
2990,蘇冠聰,SO KOON CHUNG KEVIN,ordinary,791,1,2011,J35,1395,35,,其他,2,區議員,,,2423,74.3,TRUE
2991,黎敬瑋,LAI KING WAI,ordinary,1625,1,2011,K01,1396,23,民主黨,民主,2,立法會議員助理,,,639,25,FALSE
2992,羅少傑,LO Siu-kit,ordinary,245,1,2011,K01,1396,50,獨立,建制,1,荃灣區議員/汽車公司董事,,,1863,73.1,TRUE
2993,陳恒鑌,CHAN HAN PAN,ordinary,891,1,2011,K02,1397,36,民建聯,建制,1,工程師,,,2246,74.6,TRUE
2994,葉穗倫,YIP SUI LUN,ordinary,1495,1,2011,K02,1397,36,公民黨,民主,2,項目工程師,,,703,23.3,FALSE
2995,鄒秉恬,CHOW PING TIM,ordinary,2147,1,2011,K03,1398,51,獨立,其他,3,區議員,,,2209,49.7,TRUE
2996,李偉儀,LEE WAI YEE,ordinary,211,1,2011,K03,1398,38,人民力量,民主,1,大學講師,,,1129,25.4,FALSE
2997,鄭柏強,CHENG PAK KEUNG,ordinary,1424,1,2011,K03,1398,55,,建制,2,編輯,,,1028,23.1,FALSE
2998,林光耀,LAM KWONG YIU EDDY,ordinary,948,1,2011,K04,1399,44,人民力量,民主,1,公司董事,,,630,22.7,FALSE
2999,陳金霖,CHAN KAM LAM,ordinary,1209,1,2011,K04,1399,62,民建聯,建制,2,商人,,,2072,74.7,TRUE
3000,葛兆源,KOT SIU YUEN,ordinary,1626,1,2011,K05,1400,27,工聯會,建制,2,勞工及社區服務,,,2511,73.1,TRUE
3001,梅綺玲,MUI YEE LING,ordinary,186,1,2011,K05,1400,47,民主黨,民主,1,校長,,,869,25.3,FALSE
3002,王銳德,WONG YUI TAK LOUIS,ordinary,2374,1,2011,K06,1401,57,民主黨,民主,1,中學教師,,,2002,46,FALSE
3003,田北辰,TIEN MICHAEL PUK SUN,ordinary,949,1,2011,K06,1401,61,新民黨,建制,2,商人,,,2256,51.9,TRUE
3004,曾大,TSANG TAI,ordinary,1865,1,2011,K07,1402,35,民建聯,建制,1,議員助理,,,1617,48.5,FALSE
3005,李洪波,LI HUNG POR,ordinary,1211,1,2011,K07,1402,54,民主黨,民主,2,教師,,,1657,49.7,TRUE
3006,林婉濱,LAM YUEN PUN,ordinary,1425,1,2011,K08,1403,37,獨立,建制,0,註冊社工,,,,,TRUE
3007,郭志堅,KWOK CHI KIN EVEREST,ordinary,1696,1,2011,K09,1404,47,人民力量,民主,2,公司董事,,,549,10.9,FALSE
3008,黃偉傑,WONG Wai-kit,ordinary,1010,1,2011,K09,1404,31,獨立,建制,1,區議員,,,4398,87.8,TRUE
3009,林琳,LAM LAM NIXIE,ordinary,950,1,2011,K10,1405,29,民建聯,建制,1,經理(高端消費部門),,,1965,49.2,TRUE
3010,陳素玲,CHAN SO LING JACQUELINE,ordinary,187,1,2011,K10,1405,38,人民力量,民主,2,內容採購及發展經理,,,1045,26.2,FALSE
3011,歐銘絲,AU MING SZE,ordinary,952,1,2011,K10,1405,23,自由黨,建制,3,業務拓展經理,,,845,21.1,FALSE
3012,李摩西,LEE MOSES,ordinary,1390,1,2011,K11,1406,50,新民黨,建制,3,律師,,,1054,32.5,FALSE
3013,黃楊慕蓮,WONG YOUNG MO LIN KATHERINE,ordinary,951,1,2011,K11,1406,61,獨立,建制,2,公司董事總經理,,,210,6.4,FALSE
3014,曾文典,"TSENG Wen-tien, Justin",ordinary,1101,1,2011,K11,1406,48,,民主,1,董事總經理,,,1913,59,TRUE
3015,陳偉明,CHAN WAI MING,ordinary,1283,2,2011,K12,1407,55,,建制,0,區議員,,,,,TRUE
3016,林發耿,LAM FAAT KANG,ordinary,517,1,2011,K13,1408,52,,建制,2,公司董事總經理,,,2481,74.5,TRUE
3017,蘇耀坤,SO Yiu-kwan,ordinary,64,1,2011,K13,1408,60,公民黨,民主,1,項目經理(工程),,,805,24.2,FALSE
3018,陳琬琛,CHAN YUEN SUM SUMLY,ordinary,2379,1,2011,K14,1409,53,公民黨,民主,2,社工,,,2761,58.6,TRUE
3019,周慧兒,CHAU WAI YEE,ordinary,1966,1,2011,K14,1409,49,,其他,3,居民關注組(創辦人),,,77,1.6,FALSE
3020,呂廸明,LUI DIK MING,ordinary,1496,1,2011,K14,1409,30,民建聯,建制,1,戲劇導師,,,1839,39,FALSE
3021,黃德智,WONG TAK CHI,ordinary,1627,1,2011,K15,1410,33,工聯會,建制,2,立法會議員助理,,,1548,40.2,FALSE
3022,黃家華,WONG KA WA,ordinary,291,1,2011,K15,1410,39,公民黨,民主,1,全職區議員,,,2260,58.8,TRUE
3023,文裕明,MAN YU MING,ordinary,1285,2,2011,K16,1411,53,新界,建制,0,保險(客戶經理),,,,,TRUE
3024,黃志順,WONG CHI SHUN ADEN,ordinary,1788,1,2011,K17,1412,48,人民力量,民主,3,社區幹事,,,257,7,FALSE
3025,陳振中,CHAN CHUN CHUNG,ordinary,693,1,2011,K17,1412,35,民建聯,建制,2,高級助理統籌主任,,,1768,48.7,TRUE
3026,蔡子民,CHOY TSZ MAN,ordinary,1392,1,2011,K17,1412,45,民主黨,民主,1,區議員,,,1581,43.6,FALSE
3027,陳家健,CHAN Ka-kin,ordinary,154,1,2011,L01,1413,32,民主黨,民主,2,社區幹事,,,590,26,FALSE
3028,楊文達,YEUNG Man-tat,ordinary,410,1,2011,L01,1413,42,新民黨,建制,4,資訊科技,,,458,20.2,FALSE
3029,歐志遠,AU CHI YUEN,ordinary,1330,1,2011,L01,1413,51,,建制,3,土木工程師,,,899,39.6,TRUE
3030,劉嘉麟,LAU KA LUN,ordinary,1967,1,2011,L01,1413,28,,建制,1,議員助理,,,267,11.7,FALSE
3031,王加良,WONG KA LEUNG,ordinary,382,1,2011,L02,1414,55,,其他,2,東主,,,314,7.9,FALSE
3032,羅耀銓,LAW YIU CHUEN,ordinary,1697,1,2011,L02,1414,48,,建制,3,營業經理,,,648,16.4,FALSE
3033,林頌鎧,LAM CHUNG HOI,ordinary,1393,1,2011,L02,1414,51,民主黨,民主,1,全職區議員,,,2854,72.5,TRUE
3034,盧民漢,LO MAN HON,ordinary,893,1,2011,L03,1415,34,民主黨,民主,2,社會工作者,,,2876,58.4,TRUE
3035,何榮東,HO WING TUNG,ordinary,1866,1,2011,L03,1415,50,人民力量,民主,1,沖晒店東主,,,256,5.2,FALSE
3036,葉文斌,YIP MAN PAN,ordinary,1628,1,2011,L03,1415,25,民建聯,建制,3,助理統籌主任,,,1742,35.3,FALSE
