id,name_en,name_zh,estimated_yob,yod,gender,related_organization,uuid,fc_uuid,description_zh,description_en
978,CHEUNG YAN HONG,張仁康,1951,,MALE,經民聯,02896b8e-a05a-4e34-89c1-ed2de05c8957,8e9e77f5-5adc-4490-9876-b101d8b7e06e,,
1554,CHEUNG WAI MAN,張偉文,1960,,MALE,,e03c4dbb-5e04-4f2f-8bf6-f22ef1461c3b,,,
2495,CHEUNG Wai-nam,張偉楠,1992,,MALE,民建聯,6408ea13-b313-4b37-9489-d10869454dcb,1a686d19-ba6c-42c7-b8ea-7ab80c56bce6,,
520,CHEUNG WAI YIP,張偉業,1980,,MALE,,a1031db3-c3ca-4dcd-94ef-9ad06876fd09,,,
1915,CHEUNG WAI KAU,張偉球,1900,,MALE,,d1ced31a-4749-44fa-b6a3-cc8656429b69,,,
2994,CHEUNG Wai-sum,張偉琛,1974,,MALE, ,bbc05a5c-f736-44a1-aaa9-e760d24405ee,84d1ea96-b4a1-444e-b9a3-74002d8f4d15,,
2677,CHEUNG Wai-chiu,張偉超,,,MALE,將軍澳青年力量,950e167f-1cf7-4b26-9492-13e588bc4086,ffbca95e-ea6f-4438-aa87-66f7d424256b,,
478,"CHEUNG Wai-hung, Jacky",張偉鴻,1977,,MALE,,190fbf0c-6c39-47ed-b210-d387cfd8a0b6,,,
738,CHEUNG WAI LUNG PETER,張偉龍,1956,,MALE,,9d8a6429-9da0-452c-be7f-7b616305595e,,,
2597,CHEUNG Ho-sum,張可森,,,MALE,屯結新墟,dda00b47-183b-460d-b99a-f56b835f0ca6,9578449d-27c1-44b1-9e66-cb10bb50ea00,,
903,CHEUNG KWAN HO,張君灝,1962,,MALE,,9b2c47d4-24a9-4548-b805-c68184c762a2,,,
1584,CHEUNG KAI YIN,張啟昕,1986,,FEMALE,,413ecff0-61a7-479a-9464-203448ded7f8,1d02fe61-ec3d-4bba-a931-9d2b960e06f6,,
2541,CHEUNG Ka-yi,張嘉宜,,,FEMALE,慈雲山建設力量,449a6b56-3721-4e09-a11d-5ff331649d58,17050939-f454-4055-9de5-7579f784d7c9,,
2465,CHEUNG Ka-yan,張嘉恩,,,FEMALE,民建聯,3dafd301-f7bf-4d47-8284-1c4ff1104d45,6bce245f-1631-48a2-94b7-454bace12a48,,
2738,CHEUNG Clara,張嘉莉,,,FEMALE, ,5917cb2b-7e2d-4fc5-b97e-da968e0f226e,f5767018-48ef-4396-92a7-d3ee194848e0,,
2385,,張國偉,1961,,MALE,,6e6f3ca4-a22f-4985-bca4-818a4abe596d,,,
1989,CHEUNG KWOK WO,張國和,1976,,MALE,,bf6f0207-1b94-4946-8490-2c3e7c7e96cc,,,
72,CHEUNG Kwok-keung,張國強,1952,,MALE,,f4774957-fa32-430b-b932-241ac8be98f7,,,
2051,CHEUNG KWOK WAI,張國慧,1967,,MALE,,f3e813af-8e26-45ac-a2a6-94f378435a6c,6e719419-8c4e-4de9-a602-306bbf9548cc,,
987,CHEUNG KWOK HING,張國慶,1963,,MALE,,3b7f2be7-587d-430b-bd76-190b93c9ea24,,,
1893,CHEUNG KWOK CHEONG,張國昌,1981,,MALE,民主黨,3442b676-81e2-42a7-9b14-81f954444040,c5ce335b-c615-4bb1-88a7-7723e7204f43,,
1533,CHEUNG KWOK TUNG,張國棟,1990,,MALE,,15bee518-630f-4063-9060-c479076f060f,292ce390-8ce9-4c42-8086-38b3c46fc1d4,,
683,"CHEUNG Kwok-bui, Felix",張國標,1951,,MALE,,7b630ba0-dbfa-482f-9d58-073870127cfc,,,
906,CHEUNG KWOK YIU,張國耀,1953,,MALE,,33585c39-6d92-407e-ad73-0a2a8dd3685b,,,
829,CHEUNG KWOK KWAN,張國鈞,1974,,MALE,民建聯,76e3ecf1-d5fe-4627-bffa-a3f00bb08fcc,46b32bc7-67b2-4d77-af33-5cd71877bf1d,,
770,,張國長,1956,,MALE,,6b3de268-e5bc-4644-b36b-ad2f89b4389d,,,
1440,CHEUNG KWOK HUNG,張國雄,1966,,MALE,,2881b162-dfb7-4ea0-b7c0-57fc827822e0,,,
2023,CHEUNG PUI KONG,張培剛,1900,,MALE,民建聯,7dcfed4b-c7f1-41cf-bc4c-17768609708d,3f8365b4-b615-4846-a0c8-70564d3fee1e,,
1464,CHEUNG YIU PAN,張姚彬,1987,,MALE,民建聯,2927904c-6637-426c-a75c-dd1ae1d3beb3,95902efc-6ff6-4ee9-a48e-69be3ad545aa,,
3011,CHEUNG Yuen-ying,張婉盈,1998,,FEMALE,,fe093e6d-381d-4a6e-a515-c830cd40007f,49fec06d-c474-4240-9824-bd0fc412845a,,
1647,CHEUNG CHI YIN,張子賢,1965,,MALE,,cb9ece32-48e1-42fd-b435-16b82c36bc3e,,,
2431,CHEUNG Hok-ming,張學明,1952,,,,ceb006dd-822f-484f-97f0-edfd13a98944,,,
2849,CHEUNG Yu-tim,張宇添,1993,,MALE, ,c190fb43-f7b1-43d6-b1c9-2d45d683c759,6369428f-fd32-495c-901a-e245c24844bd,,
27,,張家強,1961,,MALE,,83c4fda2-6bb4-4861-913a-33ac8f4537df,,,
2410,CHEUNG Fu,張富,,,,,7f50abb1-67a4-4b62-98ef-d094b2a70d4a,,,
1036,"CHEUNG Bo-hop, Jersey",張寶合,1956,,MALE,,e104f35e-d4eb-4633-9acf-27e94c751606,,,
131,CHEUNG Siu-keung,張少強,1955,,MALE,,b0ea1d8b-d9ba-4329-ade9-e02aad1fffa6,,,
675,CHEUNG Sheung-ming,張尚明,1964,,MALE,,f69c6edd-dece-427b-9986-a4536094e547,,,
146,CHEUNG Chin-ming,張展明,1970,,FEMALE,,d7969472-d3c6-429b-83bd-6b98a9c7dbab,,,
1947,CHEUNG CHIN PANG,張展鵬,1973,,MALE,專業動力,61b61871-8d49-4099-b3c6-f9ccda9a64cc,ea7dc4e3-5c33-4eca-9185-946e89de4925,,
2641,CHEUNG Kung-fat,張弓發,,,MALE,經民聯,eed19ed7-b0d3-48e9-92dd-028ebff87b66,1621c2e1-4363-4aac-9819-b1a820a95dea,,
30,CHEUNG PETER,張彼得,1941,,MALE,,b3198d32-319b-4601-b284-50802c30ba13,,,
2012,CHEUNG TAK WAI,張德偉,1987,,MALE,,dd9d8750-d168-444c-834e-cd7229d0d001,0e714b64-74ff-4f2e-a529-51206dd6e85f,,
1987,CHEUNG TAK WING,張德榮,1957,,MALE,,2ac11d00-f0c9-4149-8f79-47190aba4c97,5fb4f6a0-add7-4c7c-bb64-05c63e490fab,,
960,CHEUNG CHI WAI THOMAS,張志偉,1965,,MALE,,903c1931-1c38-4bdc-abdb-774fd3156e05,,,
1620,CHEUNG CHI WANG JOEY,張志宏,1970,,MALE,,e9064ba2-d048-4184-894d-e77adeed578b,,,
680,CHEUNG Chi-keung,張志強,1963,,MALE,,403375f3-0577-4ab4-8a99-464887a5d0d4,,,
1137,,張志榮,1937,,MALE,,88bced3c-1634-4192-aff6-2bbaafa48809,,,
586,CHEUNG Chi-tung,張志董,1959,,MALE,,1c886d13-ead2-4377-9a2c-21260286f3eb,,,
744,CHEUNG CHI YUEN,張志遠,1963,,MALE,,e22c9533-f958-48d3-9014-5802d060398b,,,
1186,CHEUNG Sze-chun,張思晉,1981,,MALE,,eb8859bf-9311-4d53-834f-434115681d0d,,,
1348,CHEUNG HANG FAI,張恒輝,1955,,MALE,民建聯,07930bf9-9ed2-4e42-a63a-a3e0f2efd593,c77ce274-a05d-4fac-bb06-4dd1e408cc68,,
339,CHEUNG Wai-mei,張慧媚,1975,,FEMALE,,4bd5394a-aeaf-40ac-99aa-8a9a9d685a95,,,
411,"CHEUNG Wai-ching, Clarice",張慧晶,1967,,FEMALE,,cc99fa3e-e0e6-4240-9666-466b451da062,0089e782-53c5-46e2-998e-9169bcbfd26a,,
2689,CHEUNG Hing-wa,張慶樺,,,MALE,新民主同盟,255b0507-4b8b-4b99-9b93-8db888891ff9,cdaeddd5-c989-4771-98f5-9eed973713e7,,
2481,CHEUNG Chun-kit,張振傑,1988,,MALE,興東東熹環境關注組,957274ab-20e7-400f-9f0f-ade5138c378a,2a39a7dc-eda6-4cb8-8ac1-90ee672a5583,,
2575,CHEUNG Man-fung Wilson,張敏峯,1984,,MALE, ,6412a91e-a486-4c11-b6a9-8b2c734a1098,44023939-73f0-4d9b-8139-d328f2997983,,
2472,CHEUNG Man-sung,張文嵩,,,MALE, ,60564081-3681-416c-a2a9-7b000d6c49f0,d1178cd1-b47b-4722-8bd2-991cc0a9681f,,
1166,CHEUNG MAN FAI,張文輝,1969,,MALE,,53d5356a-dae7-4c12-ac19-6df018c1cc80,,,
2195,CHEUNG MAN TO RAYMOND,張文韜,1962,,MALE,,45da7510-282b-4677-8788-076bdc6d665e,,,
2853,CHEUNG Man-lung,張文龍,,,MALE,民主動力,ed164492-3545-402c-9d49-85ff7adb3166,17e69337-da95-442c-87ac-b8edb620698f,,
2529,CHEUNG King-fan,張景勛,,,MALE,,2fccc8cb-9c53-4b5b-88a6-f2544272ccf8,4dae0ce0-2746-48f4-8dbb-d27979f21aca,,
2907,CHEUNG Chi-yeung Felix,張智陽,,,MALE, ,045cb258-b195-40ea-8ed8-d34c4efeae83,38442565-e8c5-42e0-ad35-006fe41c45be,,
1450,CHEONG MAN LEI,張曼莉,1988,,FEMALE,,c24d0b5f-b7d5-43e1-9ce7-f061cb33dedb,,,
2736,CHEUNG Charlton,張朝敦,1975,,MALE,灣仔起步,2ef3da35-1336-41dd-b524-0cbda49e82ec,3062d418-cb3a-4e5a-8bf5-1c8d7193b11a,,
579,CHEUNG Muk-lam,張木林,1953,,MALE,新界社團聯會,86286247-1304-4df7-989d-836937c9be15,b7ef3946-f29b-4067-a9c6-d90b39f887a8,,
1691,CHEUNG PUN CHIU,張本釗,1987,,MALE,,a32dc2bd-1f69-4291-82f3-50dbab7e7ac9,,,
2808,CHEUNG Pak-yuen,張柏源,,,MALE,"新民黨,公民力量",f60cfa2f-43ab-4481-bca5-ea9a8ff7aaed,8f518add-ddea-46f9-875d-b492faf8175e,,
98,,張榮輝,1958,,MALE,,b8a8f1f6-1692-458d-980c-dec424a6f693,,,
2648,CHEUNG Ching-ho Franco,張正皓,,,MALE, ,97c46efe-12f8-4e26-8228-cf566701b67e,dd64357f-6f26-4174-85b2-8dcf4cc81631,,
909,CHEUNG MAN KIT,張民傑,1968,,MALE,,30e82bca-1933-4c93-bc15-a232777404aa,,,
2029,CHEUNG WING WAI,張永偉,1976,,MALE,,a24707f5-1061-4bdc-9a7c-8f5aefb90822,,,
1194,CHEUNG WING SUM AMBROSE,張永森,1950,,MALE,西九新動力,c55d09a8-cd25-4ab9-a623-cc6a37d847ca,184ced80-21ab-491e-b341-93aa78151f4f,,
605,CHEUNG WING HO,張永豪,1963,,MALE,,2197629d-bc5d-492f-959a-8bd6480df8d7,,,
2646,CHEUNG Chun-wai,張浚偉,,,MALE,北區藍圖,2fcb3084-b719-4990-9309-59484e4db882,4ac9045e-b18d-49bc-a034-56a84c416cdd,,
480,CHEUNG Ho-ming,張浩明,1954,,MALE,,f993fe30-acf5-4a2c-a1e5-813b3c217811,,,
959,CHEUNG SHUK MAN,張淑雯,1970,,FEMALE,,213b62b7-b646-43d2-b5a7-10916ae48e7d,,,
54,CHEUNG Hon-yeung,張漢揚,1951,,MALE,,9ad94cc3-9ee4-41a5-95de-d64be3cd1242,,,
121,CHEUNG KIT YEE,張潔儀,1971,,FEMALE,,035e36ed-09f3-43ec-b72e-6bf9aa9e6555,,,
1961,CHEUNG IP MEI,張燁媚,1991,,FEMALE,,5e09b0c3-242b-484b-90c7-6d658a3cec1d,,,
391,CHEUNG YUK SHU JACKIE,張玉書,1962,,MALE,,06a074e8-58cd-4086-9778-d65ad2f82573,,,
944,CHEUNG KI TANG,張琪騰,1985,,MALE,民建聯,8b561288-a2a4-4783-a669-d13f8a3e0d01,165559bd-b2db-4cbd-8623-253df2956a5b,,
262,,張瑞鋒,1977,,MALE,,0e1371a9-a6bb-41a9-8dde-06bb60ba89ac,,,
2017,CHEUNG PAK HANG,張百恒,1985,,MALE,,d76ee0d3-b1bf-4abe-9377-a91a7214f91f,,,
1958,CHEUNG PIK HA,張碧霞,1981,,FEMALE,,25b74c37-e357-4cdb-b6d8-f4b6a1c0533e,,,
1286,CHEUNG FUK YIN,張福賢,1937,,MALE,,397d2d21-f338-4245-81c6-84697093dc7b,,,
2615,CHEUNG Sau-yin,張秀賢,,,MALE, ,956d395e-0ffd-4457-9a9a-c45f0f26d74b,e31bcde3-5915-4e77-9100-be365195cb9f,,
1547,CHEUNG MEI HUNG,張美雄,1988,,MALE,專業動力,effe21c7-d142-4a15-8c5c-230225c3398d,080d86b0-ad54-4c4f-848c-d2c43a83261b,,
825,CHEUNG YICK HUNG JACKIE,張翼雄,1966,,MALE,,fac1e01f-284f-4954-b06a-7c4c9e7bff2c,,,
1568,CHEUNG FAN LAN,張芬蘭,1965,,FEMALE,,faa1d234-82fa-46fd-8c7a-bb12f70da013,,,
2550,CHEUNG Mau-ching,張茂清,1989,,MALE,民主黨,5ad8c4ed-94ee-43f4-b2f7-bf5b16646674,bd6c7356-f8bc-4362-8787-68214b110e17,,
398,CHEUNG Wah-yau,張華有,1974,,MALE,,53508112-fab3-42bc-b59d-f5bcb0920e16,,,
2291,,張葵歡,1957,,FEMALE,,dad89dd0-7379-4dc9-ac7c-497d01bd676a,,,
1760,CHEUNG KWAI CHOI,張貴財,1966,,MALE,,237edec6-fdc1-4a33-8d3a-bbea2c617149,,,
2153,CHEUNG YIN TUNG,張賢登,1964,,MALE,,ca2a9ddb-24e9-48d9-91d4-04773c0ef8f1,,,
2608,CHEUNG Tsan-wa,張贊華,1990,,MALE,,008a8ffa-433e-473c-aebf-9e6f30bdb4b0,0f8f79ee-1e6a-4106-b06f-7b2eb78444b0,,
2714,CHEUNG Kwan-kiu Steve,張鈞翹,1995,,MALE,"公民黨,民主動力",e1431089-deac-43d1-a912-5f596cc9ba2a,ccbee58d-c66a-4d0b-9f88-897b0e07c9bf,,
333,CHEUNG Kam-tak,張錦德,1978,,MALE,,74c986cf-aefc-4ca5-bf4d-256aca5860ed,,,
1060,CHEUNG KAM HUNG KENNETH,張錦雄,1975,,MALE,,886699ad-c9a4-4c46-88ef-7f49dda6bea8,6e240dfb-0e59-4bb0-9457-401b39c12ebf,,
130,CHEUNG Sik-yung,張錫容,1956,,FEMALE,香港島各界聯合會,fba1712c-9269-496f-bdeb-73fa7dac5dc4,a03961d7-0d65-4b1e-a440-b70ca9a43894,,
2873,CHEUNG Yung-yi,張鎔貽,,,FEMALE, ,5ad6570b-e47b-4399-abac-4c8095e6a9f6,5a506d4f-43fb-4d22-8aed-475501ee6767,,
2944,CHEUNG Ching-hing,張靜馨,,,FEMALE, ,15adcb51-a399-426a-a66f-802d3ad3cf14,4e2c574b-b7c9-42d7-a5c8-56591c279a44,,
1188,CHEUNG Shun-wah,張順華,1955,,MALE,創建力量,75aa4601-7a74-4cda-b6cc-348ffb41d682,90d15339-0047-4385-bfd8-4daac16ff9eb,,
2065,CHEUNG CHUN PONG,張駿邦,1994,,MALE,,573887d5-87e7-42c7-a772-94a3f677427e,,,
1536,CHEUNG FUNG YIN,張鳳燕,1981,,FEMALE,,77df4ca5-0b70-4f3c-a899-47ea53ee4d0c,,,
336,CHONG Lai-wah,張麗華,1963,,FEMALE,,0ccca741-7786-475e-9be8-81242ef3ba66,,,
1841,KEUNG KWOK WAI,強國偉,1979,,MALE,,67db543a-4bb6-414f-aee6-aee67454c961,,,
1806,PANG SIU KEI,彭兆基,1982,,MALE,,e6c0087e-fc3e-4f0f-ad3b-1cbf13c7507d,,,
2871,PANG Cheuk-kei,彭卓棋,1994,,MALE, ,da1435df-20ff-4e82-8574-5c16c00deaaf,2a40768d-750f-4829-8101-722c7ea98152,,
2462,PANG Ka-ho,彭家浩,,,MALE,維多利亞社區協會,2ae608e1-3cff-41e4-9f69-2c055ab07cdf,909b71ee-8d23-4355-9e0d-dc71f1a9d814,,
704,PANG Siu-ying,彭少英,1957,,FEMALE,,7c28f050-a2bd-4dd6-9217-e1ab2b40805a,,,
1235,PANG CHUN SING GEORGE,彭振聲,1956,,MALE,,9fdeb954-a66a-48e9-8d4a-8d8368680ad5,96108f25-550f-49df-8781-3540f0a75e6a,,
1236,,彭柱國,1953,,MALE,,f05edd6e-e637-4d4d-bdfe-3abc48e81143,,,
746,PHANG SHUK YEE ZOE,彭淑儀,1979,,FEMALE,,fb5b8f42-3384-447c-a896-fdd293cede7e,,,
1990,PANG YUK YING,彭玉英,1944,,FEMALE,,03fe2c64-270c-4244-91b1-7bf5580cf618,,,
1358,PANG HANG YIN,彭鏗然,1944,,MALE,,1b964880-b1df-43c3-abb8-a8a60be62946,,,
24,PANG CHEUNG WAI THOMAS,彭長緯,1953,,MALE,民建聯,058b2771-4740-4f35-9f72-bf55eda4e0e7,,,
1132,TSUI KIT SANG,徐傑生,1983,,MALE,,5f937c43-a828-4d64-84dc-5bc9354aa138,,,
3005,CHUI Cheuk-yin Jo,徐卓然,,,FEMALE,朱凱廸新西團隊,d41e79f9-e258-4c2f-bcb1-0de740f66e92,5034a5a2-f238-4a61-8581-f7f759f8d479,,
2782,CHUI Kwan-siu,徐君紹,1982,,MALE,民建聯,de838f1c-866c-46bb-bb83-0a95a8260077,51d981b7-ad8c-431f-925c-8094f1608a0c,,
3004,TSUI Kai-lung,徐啓龍,,,MALE, ,30adfa3c-b7a4-463f-9a2d-d47260d7fb48,4e709f3c-1c69-4eef-918b-0142aa06af19,,
1655,CHUI CHI KIN,徐子見,1967,,MALE,"傘下爸媽,香港民主宣傳小組",aa98f276-46ad-43d5-a931-ebc1d27ae13c,5c7a4d54-88e7-4e12-aed6-a6eeeffc9e11,,
958,TSUI KA KIT ALEXANDER,徐家傑,1947,,MALE,,247048ed-db47-4f99-b2d5-0aa126e7ae48,,,
2324,TSUI FAN,徐帆,1963,,MALE,工聯會,5a24c5c2-e639-4d97-93d1-a18c530369c8,8f57cd43-22ef-43b5-91c5-a3761abb04bf,,
999,"TSUI Chi-keung, Wilfred",徐志強,1949,,MALE,,ed3d8657-5641-481a-b00f-b522d4eaf18a,,,
1033,CHUI Ying-fai,徐應輝,1962,,MALE,,2b96f28f-7612-454d-a30b-cbcf2622dbed,,,
1041,TSUI Hiu-kit,徐曉杰,1983,,MALE,實政圓桌,a03087eb-a596-492a-ac97-0067dab16719,136cae94-6e65-4101-82ca-64f5e5fcc29f,,
907,TSUI KWAI FONG BEATRICE,徐桂方,1970,,FEMALE,,e577b0d5-2c49-4613-9020-7fc6437867ce,,,
1649,TSUI CHING KUEN,徐正權,1900,,MALE,,675f65c3-2350-4cc6-aac1-c5dde5fc6ff1,,,
1325,TSUI WING CHUEN RICKY,徐永銓,1962,,MALE,,2f377f3f-c0a1-4e31-a7b8-9aa4329dbb56,,,
515,HSU HOI SHAN,徐海山,1975,,MALE,"創建力量,新論壇",d9c490e2-20e1-488c-9de3-7ad6b54011e6,74762251-0fc6-48f4-9b8a-873fbf7e55c2,,
2518,TSUI Yat-hin Ronald,徐溢軒,,,MALE,民協,8c877a20-d4cb-47e5-a83e-9ce6ca93603d,698d3f5e-fc53-48b9-ad77-77ea27e0c235,,
1986,TSUI YUN YUNG TERRY,徐潤容,1985,,MALE,,7d20c715-82e5-4a30-b749-614c30f4977a,,,
654,TSUI SANG HUNG SAMMY,徐生雄,1966,,MALE,,55271b65-588a-47fe-ad43-60ee1d470550,38ee91a4-9d2b-4053-afdc-fa4dd6c5d8c8,,
2139,CHUI PAK TAI,徐百弟,1952,,MALE,,a2bfd98e-5896-4289-9b47-ac689fee6a69,,,
1196,,徐紅英,1950,,FEMALE,,41aa45a1-090c-4c2d-a36d-1102b2b8799f,,,
2055,TSUI SIU FAI,徐紹輝,1980,,MALE,,cb5e1dcc-5585-4b9c-ba35-5a7eafcc2b30,,,
865,TSUI Wai-ki,徐維奇,1956,,MALE,,1a0c600a-7727-4bf1-8fbf-a0626402f82e,,,
2727,TSUI Yat-long,徐逸朗,,,MALE, ,9d54a915-9bd4-41dc-b772-34dd19734aff,b5bbacd2-d2f1-409b-8755-86223b9951bc,,
467,TSUI Yuen-wa,徐遠華,1980,,MALE,民主黨,0587746b-f5de-4191-a5c6-76ee9dfe25d9,68a9e821-a061-405e-a0dd-52675dcf3f99,,
2969,CHUI Chun-nam,徐駿楠,,,MALE, ,60b312d6-f4c9-46d4-927f-b0b633c81bd2,efd4f6ed-62bd-4043-bfc5-2da280817b71,,
2278,,成偉邦,1951,,MALE,,58f1cd16-da55-4314-9eb4-07b5db78876c,,,
228,SING FUI ON,成奎安,1955,,MALE,,81b9d9e2-32ff-4b9b-bcc6-2befcd7c9f75,,,
2428,,成漢强,,,,,76687d78-45d9-4315-a14a-05fce8d9ce6a,,,
607,,成盤帶,1947,,MALE,,b1fb819b-ceca-406e-9399-fab3bd9d2587,,,
1660,CHICK CHI LEUNG,戚志良,1971,,MALE,,5099f500-57c2-49a3-a199-fcb41b1de272,,,
2922,TAI Cheuk-yin,戴卓然,,,MALE, ,ad7791e6-bd7e-4851-824d-e675e06afc11,3f2a8095-97ff-48a0-bcee-8e4f0cb1ea8b,,
2160,TAI CHEUK YIN LESLIE SPENCER,戴卓賢,1961,,MALE,,ca5cade0-a466-4da6-a1af-119725b86ea9,,,
454,,戴國均,1947,,MALE,,8838a331-e105-4b46-b56e-505f6d102e20,,,
71,"TAI Ka-chu, Richie",戴家柱,1965,,MALE,,5a52e896-1313-407e-9449-badc3950a896,690531b6-2e99-4820-a9d7-1d19b5a33ec0,,
1775,TAI PUI SHAN CHRISTABEL DONNA,戴沛珊,1964,,FEMALE,,54ba96cb-3942-4b7f-85e3-fcdf5751b7ca,f6cabb66-a764-43ed-bbf4-4d2bcb37fb15,,
2386,TAI YIN CHIU,戴賢招,1952,,MALE,,d356bd56-d0c4-4a1a-bf37-a89cb1dabce9,,,
1403,TAI YUEN MING,戴遠名,1962,,MALE,,77988a96-60c2-4014-ad7a-776e7696f856,,,
1361,,戴錫崑,1957,,MALE,,92d68955-48f9-4f2c-9a2b-22d46a84bb71,,,
1260,FOO PUI MAN,扶沛文,1952,,MALE,,867b00eb-aabf-4f82-8bf1-068778692653,,,
147,CHIU Yee-wan,招伊尹,1974,,FEMALE,,427e2f24-ee75-4821-b7ce-d616b8385d0d,,,
1530,CHIU KIM LING,招儉玲,1968,,FEMALE,,b2a52643-0e36-4bf5-ae81-c858c260d6f9,,,
1551,CHIU MAN LEONG,招文亮,1982,,MALE,民建聯,4084d50f-0dde-4149-8c10-5238f433fcf3,8a0876e0-893c-40c2-9b74-acdfa4a461c4,,
1535,MAN WAI KEUNG,文偉強,1969,,MALE,,f5088d15-5cd3-4af2-b292-07c7bf92a1c0,,,
1497,MAN KWONG MING,文光明,1962,,MALE,,36f92abb-06da-4843-b0b5-5c6fe739c096,,,
2453,MAN KA HO DONALD,文嘉豪,,,,,0665ab8c-cb5c-4d65-97f1-4b4609a7bdd1,,,
388,MAN KWOK TONG,文國堂,1951,,MALE,,f2fa94d1-04c6-4b7d-80f4-79ee9a9c5237,,,
1131,"MAN Ka-yue, Henry",文家裕,1974,,MALE,,4fbba0ec-4c9b-4ca0-9444-651a3fc5268b,,,
2443,MAN KA KOY,文家駒,1985,,,,7ada6e5c-57a9-49d5-b858-523b4e828ccb,54e22626-d79e-4d41-abb6-1825e32ffb67,,
2642,MAN Fu-wan,文富穩,,,MALE, ,bd84478b-67ae-4ba2-a3d4-178f9fe424c2,a564378c-5437-460c-9827-e727c67bc505,,
1145,MAN SIU HUNG WARREN,文小雄,1961,,MALE,,824592f3-7ad1-4ad5-a0b8-03c52dd940a4,,,
2346,MAN TAK CHUEN,文德全,1966,,MALE,,a3a2608c-8788-44b5-bcc1-50864c3cf8db,,,
1612,MAN CHI WAI,文志偉,1983,,MALE,,731fb3cf-275f-488e-a951-849973d7b9c9,,,
1869,MAN CHI KIT,文志傑,1976,,MALE,,01bf75bf-a45d-4946-a6ed-aeccea4d3623,,,
1538,MAN NIM CHI,文念志,1990,,MALE,,1cf21431-4dc7-4ef7-add2-dd19c639b518,ab34a814-b239-4cf5-a105-971e8252fb77,,
348,MAN CHEN FAI,文春輝,1955,,MALE,,0a280025-a183-4008-bfea-c0ec43f762e1,,,
1740,MAN YUN WA,文潤華,1990,,MALE,,9cb33d23-17fe-4bcb-96ba-05995b6fcc03,,,
808,,文炳南,1938,,MALE,,08e77cd3-b8ce-4ae9-9108-ad541a259606,,,
2397,MAN LUK SING,文祿星,1944,,MALE,,edb71a81-98b5-4ec7-a2b7-25ff66957397,,,
2438,,文美桂,,,,,7602bdef-d343-41d2-afa8-22349c1071a1,,,
1285,MAN YU MING,文裕明,1957,,MALE,"新界社團聯會,公屋聯會",3357cbb7-046b-45b1-9542-8d4ebd2d0428,6d1e8b2e-dff4-4b4c-8cdc-3121d378a915,,
1288,MAN HO KEUNG ZICO,文豪強,1963,,MALE,,7735eac4-1218-40c9-9730-d492e730ce21,,,
1945,MAN KWAI KI,文貴旗,1961,,MALE,,2131b1e8-e7fb-4223-b417-582c525064f4,69e3888e-6425-464f-8637-c8e8bbb0cd81,,
1792,FONG KWOK SHAN CHRISTINE,方國珊,1966,,FEMALE,專業動力,1b9854b3-8145-4114-88e8-72364884964d,72f3ecc7-9412-4741-9f32-2975926d0c12,,
165,FONG YIK LAM,方奕霖,1958,,MALE,,6d17aa4a-630b-4259-b43f-36c988cceb8a,,,
668,FONG Siu-wah,方少華,1957,,MALE,,1af5fac8-e0e4-4227-ab29-d8091ca28efd,,,
1743,FONG CHI LUNG,方智龍,1976,,MALE,,fccf2a23-c9ae-4f36-a800-65b94e2a578c,670151db-d1b9-444a-9614-3d01adeea060,,
2884,FONG Ngai-yin,方毅姸,,,FEMALE, ,af12fb28-e900-4c54-9483-c31e63ffca15,e5e12a28-3826-45f8-87d9-de1894aef737,,
2698,FANG Hao-liang,方浩良,1991,,MALE,工聯會,842613d8-ae4c-4548-ac3f-c22f7aa41272,5d6d24f3-e71b-4886-b10b-7984ac81ce57,,
2829,FONG Ho-hin,方浩軒,1996,,MALE,動元十八,b9661dcd-5fae-4872-bb71-2e57b5a5cd0f,58104e98-82d5-48b8-b0c9-35866429ad2e,,
2777,FONG Shun-yan,方淳恩,,,FEMALE, ,6f37ba0d-5790-4206-a7f2-a9e1e0258f17,1c322560-cfc9-4d0b-89bb-d56766edb867,,
206,,方錦鴻,1938,,MALE,,a81c689d-9fcf-47a3-8c4e-62539a3342bb,,,
912,FONG CHUN BONG STEPHEN,方鎮邦,1971,,MALE,,9060adbf-cf61-4b35-8310-e8f796bed66c,,,
1340,FONG KA KEUNG GORDON,方鏗強,1977,,MALE,,40e3d4d4-37f2-473a-960d-f84904945587,,,
1075,FONG LAI MAN,方麗雯,1957,,FEMALE,,d873d791-85a1-4f61-a347-6f3674d6b5f3,,,
2724,FONG Lung-fei,方龍飛,,,MALE,,3c5e4519-c264-4ebd-84e1-589eaa18169c,f3a0967c-1290-4d24-a0b8-5e2083f06212,,
1136,SZE CHUN FAI,施俊輝,1986,,MALE,,f6b075be-26f1-469e-a94a-05e637c90be7,,,
535,"SI Kit, Peter",施傑,1962,,MALE,,15a55873-7cdb-46c5-8cac-86a939000343,,,
2192,,施天賜,1962,,MALE,,d554a184-b5a5-4ba2-b9f8-5ca6498c4ab4,,,
1484,SZE TAK LOY,施德來,1982,,MALE,民協,75cc685e-878d-4c5d-8783-e4be7b2fe462,d7295f87-6abb-47dc-86a4-f2607765d93a,,
139,SZE Cheng-chong,施拯中,1963,,MALE,,8854ec17-1995-4568-b72b-9c20e99300fc,,,
1221,,施明龍,1950,,MALE,,b4b79a5b-09a5-4f31-aa47-9e68e390bcd7,,,
