id,cacode,data_year,election_year,name_en,name_zh,constituency_id,voters,new_voters
190,J15,2019,2019,Sau Mau Ping South,秀茂坪南,2228,"{""M"": {""18-20"": 212, ""21-25"": 554, ""26-30"": 512, ""31-35"": 286, ""36-40"": 282, ""41-45"": 332, ""46-50"": 404, ""51-55"": 435, ""56-60"": 466, ""61-65"": 470, ""66-70"": 403, ""71+"": 957}, ""F"": {""18-20"": 224, ""21-25"": 434, ""26-30"": 418, ""31-35"": 260, ""36-40"": 307, ""41-45"": 458, ""46-50"": 614, ""51-55"": 542, ""56-60"": 555, ""61-65"": 552, ""66-70"": 455, ""71+"": 913}}","{""M"": {""18-20"": 106, ""21-25"": 84, ""26-30"": 54, ""31-35"": 31, ""36-40"": 34, ""41-45"": 29, ""46-50"": 26, ""51-55"": 43, ""56-60"": 25, ""61-65"": 23, ""66-70"": 21, ""71+"": 34}, ""F"": {""18-20"": 109, ""21-25"": 83, ""26-30"": 63, ""31-35"": 43, ""36-40"": 41, ""41-45"": 48, ""46-50"": 75, ""51-55"": 63, ""56-60"": 30, ""61-65"": 42, ""66-70"": 23, ""71+"": 41}}"
191,J16,2019,2019,Po Tat,寶達,2229,"{""M"": {""18-20"": 201, ""21-25"": 657, ""26-30"": 680, ""31-35"": 472, ""36-40"": 270, ""41-45"": 180, ""46-50"": 250, ""51-55"": 335, ""56-60"": 521, ""61-65"": 623, ""66-70"": 473, ""71+"": 888}, ""F"": {""18-20"": 186, ""21-25"": 624, ""26-30"": 580, ""31-35"": 364, ""36-40"": 228, ""41-45"": 251, ""46-50"": 490, ""51-55"": 638, ""56-60"": 668, ""61-65"": 699, ""66-70"": 497, ""71+"": 655}}","{""M"": {""18-20"": 99, ""21-25"": 79, ""26-30"": 48, ""31-35"": 65, ""36-40"": 22, ""41-45"": 12, ""46-50"": 25, ""51-55"": 22, ""56-60"": 14, ""61-65"": 40, ""66-70"": 34, ""71+"": 41}, ""F"": {""18-20"": 90, ""21-25"": 93, ""26-30"": 60, ""31-35"": 48, ""36-40"": 43, ""41-45"": 30, ""46-50"": 49, ""51-55"": 45, ""56-60"": 57, ""61-65"": 68, ""66-70"": 57, ""71+"": 33}}"
192,J17,2019,2019,Kwong Tak,廣德,2230,"{""M"": {""18-20"": 133, ""21-25"": 327, ""26-30"": 448, ""31-35"": 360, ""36-40"": 424, ""41-45"": 544, ""46-50"": 579, ""51-55"": 563, ""56-60"": 570, ""61-65"": 470, ""66-70"": 404, ""71+"": 1318}, ""F"": {""18-20"": 142, ""21-25"": 353, ""26-30"": 409, ""31-35"": 336, ""36-40"": 394, ""41-45"": 520, ""46-50"": 539, ""51-55"": 574, ""56-60"": 590, ""61-65"": 571, ""66-70"": 635, ""71+"": 1640}}","{""M"": {""18-20"": 73, ""21-25"": 56, ""26-30"": 36, ""31-35"": 44, ""36-40"": 31, ""41-45"": 33, ""46-50"": 33, ""51-55"": 36, ""56-60"": 21, ""61-65"": 14, ""66-70"": 5, ""71+"": 11}, ""F"": {""18-20"": 83, ""21-25"": 55, ""26-30"": 37, ""31-35"": 53, ""36-40"": 49, ""41-45"": 42, ""46-50"": 35, ""51-55"": 41, ""56-60"": 14, ""61-65"": 21, ""66-70"": 10, ""71+"": 7}}"
193,J18,2019,2019,Hing Tin,興田,2231,"{""M"": {""18-20"": 108, ""21-25"": 272, ""26-30"": 412, ""31-35"": 492, ""36-40"": 466, ""41-45"": 458, ""46-50"": 435, ""51-55"": 490, ""56-60"": 595, ""61-65"": 542, ""66-70"": 430, ""71+"": 1000}, ""F"": {""18-20"": 110, ""21-25"": 262, ""26-30"": 414, ""31-35"": 440, ""36-40"": 465, ""41-45"": 431, ""46-50"": 490, ""51-55"": 514, ""56-60"": 710, ""61-65"": 600, ""66-70"": 522, ""71+"": 1170}}","{""M"": {""18-20"": 62, ""21-25"": 43, ""26-30"": 41, ""31-35"": 74, ""36-40"": 57, ""41-45"": 38, ""46-50"": 45, ""51-55"": 47, ""56-60"": 34, ""61-65"": 24, ""66-70"": 16, ""71+"": 22}, ""F"": {""18-20"": 61, ""21-25"": 52, ""26-30"": 42, ""31-35"": 71, ""36-40"": 72, ""41-45"": 59, ""46-50"": 78, ""51-55"": 49, ""56-60"": 45, ""61-65"": 29, ""66-70"": 23, ""71+"": 33}}"
194,J19,2019,2019,Lam Tin,藍田,2232,"{""M"": {""18-20"": 194, ""21-25"": 489, ""26-30"": 420, ""31-35"": 288, ""36-40"": 274, ""41-45"": 436, ""46-50"": 556, ""51-55"": 539, ""56-60"": 619, ""61-65"": 494, ""66-70"": 331, ""71+"": 829}, ""F"": {""18-20"": 197, ""21-25"": 388, ""26-30"": 394, ""31-35"": 311, ""36-40"": 323, ""41-45"": 595, ""46-50"": 646, ""51-55"": 568, ""56-60"": 564, ""61-65"": 448, ""66-70"": 373, ""71+"": 1051}}","{""M"": {""18-20"": 95, ""21-25"": 77, ""26-30"": 39, ""31-35"": 50, ""36-40"": 35, ""41-45"": 31, ""46-50"": 25, ""51-55"": 39, ""56-60"": 31, ""61-65"": 19, ""66-70"": 14, ""71+"": 16}, ""F"": {""18-20"": 113, ""21-25"": 57, ""26-30"": 37, ""31-35"": 42, ""36-40"": 49, ""41-45"": 67, ""46-50"": 70, ""51-55"": 65, ""56-60"": 37, ""61-65"": 31, ""66-70"": 12, ""71+"": 14}}"
195,J20,2019,2019,Ping Tin,平田,2233,"{""M"": {""18-20"": 210, ""21-25"": 488, ""26-30"": 588, ""31-35"": 360, ""36-40"": 327, ""41-45"": 374, ""46-50"": 414, ""51-55"": 481, ""56-60"": 614, ""61-65"": 494, ""66-70"": 447, ""71+"": 993}, ""F"": {""18-20"": 193, ""21-25"": 500, ""26-30"": 580, ""31-35"": 333, ""36-40"": 322, ""41-45"": 390, ""46-50"": 480, ""51-55"": 578, ""56-60"": 618, ""61-65"": 566, ""66-70"": 472, ""71+"": 1213}}","{""M"": {""18-20"": 103, ""21-25"": 76, ""26-30"": 50, ""31-35"": 58, ""36-40"": 28, ""41-45"": 30, ""46-50"": 29, ""51-55"": 24, ""56-60"": 25, ""61-65"": 12, ""66-70"": 7, ""71+"": 5}, ""F"": {""18-20"": 100, ""21-25"": 89, ""26-30"": 66, ""31-35"": 65, ""36-40"": 48, ""41-45"": 37, ""46-50"": 49, ""51-55"": 52, ""56-60"": 25, ""61-65"": 14, ""66-70"": 10, ""71+"": 9}}"
196,J21,2019,2019,Pak Nga,栢雅,2234,"{""M"": {""18-20"": 126, ""21-25"": 308, ""26-30"": 302, ""31-35"": 272, ""36-40"": 325, ""41-45"": 273, ""46-50"": 309, ""51-55"": 526, ""56-60"": 568, ""61-65"": 441, ""66-70"": 375, ""71+"": 647}, ""F"": {""18-20"": 110, ""21-25"": 298, ""26-30"": 306, ""31-35"": 235, ""36-40"": 340, ""41-45"": 334, ""46-50"": 430, ""51-55"": 616, ""56-60"": 649, ""61-65"": 477, ""66-70"": 367, ""71+"": 789}}","{""M"": {""18-20"": 66, ""21-25"": 44, ""26-30"": 25, ""31-35"": 40, ""36-40"": 28, ""41-45"": 22, ""46-50"": 23, ""51-55"": 20, ""56-60"": 8, ""61-65"": 6, ""66-70"": 5, ""71+"": 5}, ""F"": {""18-20"": 58, ""21-25"": 51, ""26-30"": 37, ""31-35"": 46, ""36-40"": 32, ""41-45"": 27, ""46-50"": 31, ""51-55"": 31, ""56-60"": 16, ""61-65"": 10, ""66-70"": 3, ""71+"": 6}}"
197,J22,2019,2019,Chun Cheung,俊翔,2235,"{""M"": {""18-20"": 206, ""21-25"": 373, ""26-30"": 397, ""31-35"": 296, ""36-40"": 338, ""41-45"": 470, ""46-50"": 477, ""51-55"": 506, ""56-60"": 479, ""61-65"": 395, ""66-70"": 277, ""71+"": 435}, ""F"": {""18-20"": 223, ""21-25"": 407, ""26-30"": 378, ""31-35"": 278, ""36-40"": 343, ""41-45"": 510, ""46-50"": 568, ""51-55"": 560, ""56-60"": 472, ""61-65"": 408, ""66-70"": 262, ""71+"": 456}}","{""M"": {""18-20"": 110, ""21-25"": 66, ""26-30"": 32, ""31-35"": 42, ""36-40"": 32, ""41-45"": 31, ""46-50"": 20, ""51-55"": 25, ""56-60"": 24, ""61-65"": 20, ""66-70"": 17, ""71+"": 21}, ""F"": {""18-20"": 126, ""21-25"": 70, ""26-30"": 34, ""31-35"": 41, ""36-40"": 37, ""41-45"": 46, ""46-50"": 67, ""51-55"": 56, ""56-60"": 33, ""61-65"": 30, ""66-70"": 16, ""71+"": 17}}"
198,J23,2019,2019,Yau Tong East,油塘東,2236,"{""M"": {""18-20"": 158, ""21-25"": 381, ""26-30"": 387, ""31-35"": 282, ""36-40"": 183, ""41-45"": 156, ""46-50"": 254, ""51-55"": 274, ""56-60"": 445, ""61-65"": 360, ""66-70"": 338, ""71+"": 781}, ""F"": {""18-20"": 146, ""21-25"": 391, ""26-30"": 375, ""31-35"": 253, ""36-40"": 173, ""41-45"": 219, ""46-50"": 391, ""51-55"": 424, ""56-60"": 474, ""61-65"": 449, ""66-70"": 375, ""71+"": 752}}","{""M"": {""18-20"": 66, ""21-25"": 67, ""26-30"": 35, ""31-35"": 37, ""36-40"": 19, ""41-45"": 12, ""46-50"": 18, ""51-55"": 15, ""56-60"": 11, ""61-65"": 6, ""66-70"": 12, ""71+"": 14}, ""F"": {""18-20"": 74, ""21-25"": 73, ""26-30"": 44, ""31-35"": 38, ""36-40"": 19, ""41-45"": 24, ""46-50"": 52, ""51-55"": 30, ""56-60"": 34, ""61-65"": 21, ""66-70"": 20, ""71+"": 18}}"
199,J24,2019,2019,Yau Chui,油翠,2237,"{""M"": {""18-20"": 135, ""21-25"": 242, ""26-30"": 186, ""31-35"": 204, ""36-40"": 378, ""41-45"": 734, ""46-50"": 623, ""51-55"": 464, ""56-60"": 272, ""61-65"": 183, ""66-70"": 147, ""71+"": 587}, ""F"": {""18-20"": 120, ""21-25"": 246, ""26-30"": 193, ""31-35"": 218, ""36-40"": 466, ""41-45"": 698, ""46-50"": 552, ""51-55"": 389, ""56-60"": 264, ""61-65"": 216, ""66-70"": 275, ""71+"": 712}}","{""M"": {""18-20"": 64, ""21-25"": 38, ""26-30"": 26, ""31-35"": 32, ""36-40"": 31, ""41-45"": 44, ""46-50"": 42, ""51-55"": 22, ""56-60"": 10, ""61-65"": 7, ""66-70"": 4, ""71+"": 12}, ""F"": {""18-20"": 76, ""21-25"": 47, ""26-30"": 31, ""31-35"": 28, ""36-40"": 49, ""41-45"": 56, ""46-50"": 45, ""51-55"": 42, ""56-60"": 14, ""61-65"": 11, ""66-70"": 3, ""71+"": 23}}"
200,J25,2019,2019,Yau Lai,油麗,2238,"{""M"": {""18-20"": 232, ""21-25"": 358, ""26-30"": 388, ""31-35"": 266, ""36-40"": 203, ""41-45"": 240, ""46-50"": 293, ""51-55"": 288, ""56-60"": 423, ""61-65"": 366, ""66-70"": 365, ""71+"": 500}, ""F"": {""18-20"": 230, ""21-25"": 364, ""26-30"": 356, ""31-35"": 241, ""36-40"": 253, ""41-45"": 331, ""46-50"": 410, ""51-55"": 378, ""56-60"": 425, ""61-65"": 396, ""66-70"": 355, ""71+"": 468}}","{""M"": {""18-20"": 112, ""21-25"": 51, ""26-30"": 29, ""31-35"": 39, ""36-40"": 19, ""41-45"": 28, ""46-50"": 28, ""51-55"": 31, ""56-60"": 31, ""61-65"": 24, ""66-70"": 32, ""71+"": 19}, ""F"": {""18-20"": 133, ""21-25"": 61, ""26-30"": 39, ""31-35"": 36, ""36-40"": 32, ""41-45"": 46, ""46-50"": 63, ""51-55"": 47, ""56-60"": 49, ""61-65"": 29, ""66-70"": 26, ""71+"": 33}}"
201,J26,2019,2019,Yau Tong West,油塘西,2239,"{""M"": {""18-20"": 187, ""21-25"": 422, ""26-30"": 515, ""31-35"": 391, ""36-40"": 302, ""41-45"": 297, ""46-50"": 327, ""51-55"": 413, ""56-60"": 513, ""61-65"": 495, ""66-70"": 417, ""71+"": 1030}, ""F"": {""18-20"": 180, ""21-25"": 421, ""26-30"": 384, ""31-35"": 294, ""36-40"": 281, ""41-45"": 372, ""46-50"": 485, ""51-55"": 543, ""56-60"": 570, ""61-65"": 507, ""66-70"": 463, ""71+"": 1120}}","{""M"": {""18-20"": 97, ""21-25"": 72, ""26-30"": 50, ""31-35"": 63, ""36-40"": 40, ""41-45"": 39, ""46-50"": 43, ""51-55"": 38, ""56-60"": 26, ""61-65"": 24, ""66-70"": 22, ""71+"": 33}, ""F"": {""18-20"": 77, ""21-25"": 78, ""26-30"": 45, ""31-35"": 62, ""36-40"": 53, ""41-45"": 67, ""46-50"": 70, ""51-55"": 64, ""56-60"": 47, ""61-65"": 47, ""66-70"": 41, ""71+"": 38}}"
202,J27,2019,2019,Laguna City,麗港城,2240,"{""M"": {""18-20"": 255, ""21-25"": 555, ""26-30"": 440, ""31-35"": 316, ""36-40"": 397, ""41-45"": 424, ""46-50"": 581, ""51-55"": 882, ""56-60"": 1018, ""61-65"": 719, ""66-70"": 390, ""71+"": 465}, ""F"": {""18-20"": 234, ""21-25"": 546, ""26-30"": 463, ""31-35"": 363, ""36-40"": 456, ""41-45"": 541, ""46-50"": 763, ""51-55"": 1037, ""56-60"": 1006, ""61-65"": 578, ""66-70"": 347, ""71+"": 463}}","{""M"": {""18-20"": 128, ""21-25"": 63, ""26-30"": 41, ""31-35"": 29, ""36-40"": 51, ""41-45"": 47, ""46-50"": 50, ""51-55"": 40, ""56-60"": 42, ""61-65"": 17, ""66-70"": 13, ""71+"": 15}, ""F"": {""18-20"": 124, ""21-25"": 77, ""26-30"": 53, ""31-35"": 47, ""36-40"": 63, ""41-45"": 59, ""46-50"": 56, ""51-55"": 50, ""56-60"": 27, ""61-65"": 11, ""66-70"": 8, ""71+"": 17}}"
203,J28,2019,2019,King Tin,景田,2241,"{""M"": {""18-20"": 196, ""21-25"": 460, ""26-30"": 399, ""31-35"": 348, ""36-40"": 432, ""41-45"": 541, ""46-50"": 545, ""51-55"": 634, ""56-60"": 740, ""61-65"": 553, ""66-70"": 385, ""71+"": 531}, ""F"": {""18-20"": 179, ""21-25"": 422, ""26-30"": 432, ""31-35"": 373, ""36-40"": 535, ""41-45"": 608, ""46-50"": 626, ""51-55"": 797, ""56-60"": 767, ""61-65"": 530, ""66-70"": 373, ""71+"": 628}}","{""M"": {""18-20"": 111, ""21-25"": 72, ""26-30"": 36, ""31-35"": 39, ""36-40"": 39, ""41-45"": 41, ""46-50"": 38, ""51-55"": 27, ""56-60"": 21, ""61-65"": 15, ""66-70"": 13, ""71+"": 13}, ""F"": {""18-20"": 95, ""21-25"": 84, ""26-30"": 48, ""31-35"": 51, ""36-40"": 55, ""41-45"": 61, ""46-50"": 47, ""51-55"": 58, ""56-60"": 29, ""61-65"": 15, ""66-70"": 7, ""71+"": 14}}"
204,J29,2019,2019,Tsui Ping,翠屏,2242,"{""M"": {""18-20"": 148, ""21-25"": 399, ""26-30"": 513, ""31-35"": 361, ""36-40"": 357, ""41-45"": 352, ""46-50"": 413, ""51-55"": 517, ""56-60"": 638, ""61-65"": 539, ""66-70"": 453, ""71+"": 1149}, ""F"": {""18-20"": 160, ""21-25"": 367, ""26-30"": 474, ""31-35"": 340, ""36-40"": 344, ""41-45"": 377, ""46-50"": 455, ""51-55"": 589, ""56-60"": 731, ""61-65"": 640, ""66-70"": 507, ""71+"": 1567}}","{""M"": {""18-20"": 76, ""21-25"": 63, ""26-30"": 43, ""31-35"": 45, ""36-40"": 27, ""41-45"": 28, ""46-50"": 33, ""51-55"": 21, ""56-60"": 21, ""61-65"": 11, ""66-70"": 13, ""71+"": 6}, ""F"": {""18-20"": 90, ""21-25"": 60, ""26-30"": 61, ""31-35"": 64, ""36-40"": 47, ""41-45"": 45, ""46-50"": 33, ""51-55"": 41, ""56-60"": 19, ""61-65"": 18, ""66-70"": 15, ""71+"": 19}}"
205,J30,2019,2019,Hiu Lai,曉麗,2243,"{""M"": {""18-20"": 182, ""21-25"": 417, ""26-30"": 441, ""31-35"": 362, ""36-40"": 457, ""41-45"": 380, ""46-50"": 481, ""51-55"": 710, ""56-60"": 767, ""61-65"": 550, ""66-70"": 461, ""71+"": 764}, ""F"": {""18-20"": 181, ""21-25"": 429, ""26-30"": 404, ""31-35"": 338, ""36-40"": 431, ""41-45"": 402, ""46-50"": 616, ""51-55"": 790, ""56-60"": 766, ""61-65"": 600, ""66-70"": 451, ""71+"": 891}}","{""M"": {""18-20"": 98, ""21-25"": 49, ""26-30"": 39, ""31-35"": 41, ""36-40"": 21, ""41-45"": 19, ""46-50"": 24, ""51-55"": 24, ""56-60"": 19, ""61-65"": 4, ""66-70"": 1, ""71+"": 5}, ""F"": {""18-20"": 99, ""21-25"": 54, ""26-30"": 38, ""31-35"": 30, ""36-40"": 34, ""41-45"": 27, ""46-50"": 40, ""51-55"": 31, ""56-60"": 11, ""61-65"": 8, ""66-70"": 2, ""71+"": 6}}"
206,J31,2019,2019,Po Lok,寶樂,2244,"{""M"": {""18-20"": 99, ""21-25"": 287, ""26-30"": 347, ""31-35"": 302, ""36-40"": 332, ""41-45"": 288, ""46-50"": 306, ""51-55"": 461, ""56-60"": 515, ""61-65"": 448, ""66-70"": 361, ""71+"": 821}, ""F"": {""18-20"": 121, ""21-25"": 298, ""26-30"": 343, ""31-35"": 278, ""36-40"": 312, ""41-45"": 286, ""46-50"": 367, ""51-55"": 499, ""56-60"": 571, ""61-65"": 516, ""66-70"": 409, ""71+"": 1033}}","{""M"": {""18-20"": 43, ""21-25"": 50, ""26-30"": 34, ""31-35"": 39, ""36-40"": 29, ""41-45"": 19, ""46-50"": 25, ""51-55"": 20, ""56-60"": 19, ""61-65"": 19, ""66-70"": 11, ""71+"": 10}, ""F"": {""18-20"": 64, ""21-25"": 48, ""26-30"": 35, ""31-35"": 34, ""36-40"": 33, ""41-45"": 32, ""46-50"": 41, ""51-55"": 40, ""56-60"": 23, ""61-65"": 26, ""66-70"": 16, ""71+"": 18}}"
207,J32,2019,2019,Yuet Wah,月華,2245,"{""M"": {""18-20"": 93, ""21-25"": 207, ""26-30"": 263, ""31-35"": 253, ""36-40"": 302, ""41-45"": 315, ""46-50"": 308, ""51-55"": 287, ""56-60"": 310, ""61-65"": 291, ""66-70"": 282, ""71+"": 764}, ""F"": {""18-20"": 83, ""21-25"": 201, ""26-30"": 250, ""31-35"": 240, ""36-40"": 311, ""41-45"": 355, ""46-50"": 343, ""51-55"": 348, ""56-60"": 350, ""61-65"": 306, ""66-70"": 353, ""71+"": 904}}","{""M"": {""18-20"": 50, ""21-25"": 36, ""26-30"": 18, ""31-35"": 33, ""36-40"": 29, ""41-45"": 32, ""46-50"": 33, ""51-55"": 26, ""56-60"": 15, ""61-65"": 13, ""66-70"": 8, ""71+"": 8}, ""F"": {""18-20"": 50, ""21-25"": 46, ""26-30"": 36, ""31-35"": 43, ""36-40"": 36, ""41-45"": 34, ""46-50"": 36, ""51-55"": 25, ""56-60"": 22, ""61-65"": 9, ""66-70"": 17, ""71+"": 13}}"
208,J33,2019,2019,Hip Hong,協康,2246,"{""M"": {""18-20"": 68, ""21-25"": 212, ""26-30"": 276, ""31-35"": 257, ""36-40"": 274, ""41-45"": 234, ""46-50"": 221, ""51-55"": 270, ""56-60"": 318, ""61-65"": 363, ""66-70"": 318, ""71+"": 793}, ""F"": {""18-20"": 67, ""21-25"": 188, ""26-30"": 258, ""31-35"": 254, ""36-40"": 241, ""41-45"": 227, ""46-50"": 228, ""51-55"": 304, ""56-60"": 369, ""61-65"": 374, ""66-70"": 319, ""71+"": 880}}","{""M"": {""18-20"": 29, ""21-25"": 30, ""26-30"": 29, ""31-35"": 42, ""36-40"": 25, ""41-45"": 21, ""46-50"": 23, ""51-55"": 32, ""56-60"": 15, ""61-65"": 15, ""66-70"": 14, ""71+"": 10}, ""F"": {""18-20"": 37, ""21-25"": 38, ""26-30"": 37, ""31-35"": 50, ""36-40"": 26, ""41-45"": 24, ""46-50"": 33, ""51-55"": 30, ""56-60"": 18, ""61-65"": 18, ""66-70"": 4, ""71+"": 4}}"
209,J34,2019,2019,Lok Wah South,樂華南,2247,"{""M"": {""18-20"": 84, ""21-25"": 169, ""26-30"": 179, ""31-35"": 214, ""36-40"": 225, ""41-45"": 263, ""46-50"": 284, ""51-55"": 281, ""56-60"": 265, ""61-65"": 291, ""66-70"": 379, ""71+"": 966}, ""F"": {""18-20"": 93, ""21-25"": 193, ""26-30"": 207, ""31-35"": 192, ""36-40"": 215, ""41-45"": 255, ""46-50"": 325, ""51-55"": 326, ""56-60"": 371, ""61-65"": 507, ""66-70"": 529, ""71+"": 1149}}","{""M"": {""18-20"": 39, ""21-25"": 29, ""26-30"": 18, ""31-35"": 44, ""36-40"": 25, ""41-45"": 29, ""46-50"": 22, ""51-55"": 36, ""56-60"": 30, ""61-65"": 26, ""66-70"": 27, ""71+"": 69}, ""F"": {""18-20"": 45, ""21-25"": 33, ""26-30"": 33, ""31-35"": 33, ""36-40"": 33, ""41-45"": 40, ""46-50"": 57, ""51-55"": 48, ""56-60"": 43, ""61-65"": 67, ""66-70"": 52, ""71+"": 76}}"
210,J35,2019,2019,Lok Wah North,樂華北,2248,"{""M"": {""18-20"": 89, ""21-25"": 231, ""26-30"": 238, ""31-35"": 263, ""36-40"": 356, ""41-45"": 285, ""46-50"": 259, ""51-55"": 200, ""56-60"": 297, ""61-65"": 290, ""66-70"": 444, ""71+"": 953}, ""F"": {""18-20"": 91, ""21-25"": 214, ""26-30"": 243, ""31-35"": 235, ""36-40"": 325, ""41-45"": 257, ""46-50"": 243, ""51-55"": 273, ""56-60"": 354, ""61-65"": 556, ""66-70"": 639, ""71+"": 1021}}","{""M"": {""18-20"": 51, ""21-25"": 47, ""26-30"": 31, ""31-35"": 37, ""36-40"": 43, ""41-45"": 27, ""46-50"": 46, ""51-55"": 34, ""56-60"": 25, ""61-65"": 35, ""66-70"": 24, ""71+"": 39}, ""F"": {""18-20"": 46, ""21-25"": 41, ""26-30"": 25, ""31-35"": 42, ""36-40"": 46, ""41-45"": 60, ""46-50"": 51, ""51-55"": 52, ""56-60"": 44, ""61-65"": 50, ""66-70"": 48, ""71+"": 65}}"
211,J36,2019,2019,Hong Lok,康樂,2249,"{""M"": {""18-20"": 90, ""21-25"": 252, ""26-30"": 268, ""31-35"": 266, ""36-40"": 266, ""41-45"": 356, ""46-50"": 324, ""51-55"": 332, ""56-60"": 417, ""61-65"": 388, ""66-70"": 264, ""71+"": 636}, ""F"": {""18-20"": 101, ""21-25"": 217, ""26-30"": 268, ""31-35"": 292, ""36-40"": 295, ""41-45"": 340, ""46-50"": 364, ""51-55"": 377, ""56-60"": 450, ""61-65"": 383, ""66-70"": 316, ""71+"": 683}}","{""M"": {""18-20"": 47, ""21-25"": 34, ""26-30"": 20, ""31-35"": 44, ""36-40"": 29, ""41-45"": 36, ""46-50"": 33, ""51-55"": 23, ""56-60"": 23, ""61-65"": 11, ""66-70"": 12, ""71+"": 9}, ""F"": {""18-20"": 52, ""21-25"": 38, ""26-30"": 29, ""31-35"": 45, ""36-40"": 37, ""41-45"": 44, ""46-50"": 35, ""51-55"": 40, ""56-60"": 17, ""61-65"": 13, ""66-70"": 10, ""71+"": 14}}"
212,J37,2019,2019,Ting On,定安,2250,"{""M"": {""18-20"": 108, ""21-25"": 263, ""26-30"": 325, ""31-35"": 297, ""36-40"": 279, ""41-45"": 245, ""46-50"": 281, ""51-55"": 302, ""56-60"": 435, ""61-65"": 425, ""66-70"": 420, ""71+"": 975}, ""F"": {""18-20"": 92, ""21-25"": 218, ""26-30"": 347, ""31-35"": 257, ""36-40"": 252, ""41-45"": 246, ""46-50"": 298, ""51-55"": 389, ""56-60"": 530, ""61-65"": 526, ""66-70"": 497, ""71+"": 1195}}","{""M"": {""18-20"": 63, ""21-25"": 54, ""26-30"": 28, ""31-35"": 38, ""36-40"": 36, ""41-45"": 28, ""46-50"": 28, ""51-55"": 26, ""56-60"": 23, ""61-65"": 24, ""66-70"": 29, ""71+"": 25}, ""F"": {""18-20"": 50, ""21-25"": 30, ""26-30"": 33, ""31-35"": 44, ""36-40"": 55, ""41-45"": 38, ""46-50"": 44, ""51-55"": 46, ""56-60"": 39, ""61-65"": 36, ""66-70"": 32, ""71+"": 22}}"
213,J38,2019,2019,Upper Ngau Tau Kok Estate,牛頭角上邨,2251,"{""M"": {""18-20"": 132, ""21-25"": 308, ""26-30"": 372, ""31-35"": 230, ""36-40"": 186, ""41-45"": 204, ""46-50"": 291, ""51-55"": 412, ""56-60"": 515, ""61-65"": 486, ""66-70"": 400, ""71+"": 1066}, ""F"": {""18-20"": 122, ""21-25"": 309, ""26-30"": 326, ""31-35"": 227, ""36-40"": 168, ""41-45"": 284, ""46-50"": 373, ""51-55"": 426, ""56-60"": 446, ""61-65"": 492, ""66-70"": 431, ""71+"": 1493}}","{""M"": {""18-20"": 60, ""21-25"": 51, ""26-30"": 36, ""31-35"": 38, ""36-40"": 25, ""41-45"": 13, ""46-50"": 24, ""51-55"": 34, ""56-60"": 24, ""61-65"": 26, ""66-70"": 22, ""71+"": 30}, ""F"": {""18-20"": 71, ""21-25"": 63, ""26-30"": 43, ""31-35"": 43, ""36-40"": 30, ""41-45"": 57, ""46-50"": 62, ""51-55"": 53, ""56-60"": 44, ""61-65"": 42, ""66-70"": 21, ""71+"": 24}}"
214,J39,2019,2019,Lower Ngau Tau Kok Estate,牛頭角下邨,2252,"{""M"": {""18-20"": 160, ""21-25"": 326, ""26-30"": 355, ""31-35"": 362, ""36-40"": 387, ""41-45"": 348, ""46-50"": 324, ""51-55"": 391, ""56-60"": 540, ""61-65"": 592, ""66-70"": 468, ""71+"": 800}, ""F"": {""18-20"": 151, ""21-25"": 321, ""26-30"": 345, ""31-35"": 363, ""36-40"": 431, ""41-45"": 386, ""46-50"": 421, ""51-55"": 472, ""56-60"": 553, ""61-65"": 619, ""66-70"": 538, ""71+"": 834}}","{""M"": {""18-20"": 84, ""21-25"": 66, ""26-30"": 62, ""31-35"": 49, ""36-40"": 41, ""41-45"": 42, ""46-50"": 32, ""51-55"": 28, ""56-60"": 35, ""61-65"": 21, ""66-70"": 12, ""71+"": 18}, ""F"": {""18-20"": 83, ""21-25"": 63, ""26-30"": 49, ""31-35"": 64, ""36-40"": 62, ""41-45"": 52, ""46-50"": 48, ""51-55"": 45, ""56-60"": 48, ""61-65"": 23, ""66-70"": 16, ""71+"": 14}}"
215,J40,2019,2019,To Tai,淘大,2253,"{""M"": {""18-20"": 77, ""21-25"": 244, ""26-30"": 334, ""31-35"": 389, ""36-40"": 441, ""41-45"": 326, ""46-50"": 323, ""51-55"": 357, ""56-60"": 426, ""61-65"": 400, ""66-70"": 292, ""71+"": 534}, ""F"": {""18-20"": 110, ""21-25"": 261, ""26-30"": 336, ""31-35"": 416, ""36-40"": 484, ""41-45"": 356, ""46-50"": 359, ""51-55"": 482, ""56-60"": 493, ""61-65"": 436, ""66-70"": 317, ""71+"": 519}}","{""M"": {""18-20"": 37, ""21-25"": 33, ""26-30"": 49, ""31-35"": 64, ""36-40"": 51, ""41-45"": 33, ""46-50"": 31, ""51-55"": 23, ""56-60"": 24, ""61-65"": 18, ""66-70"": 11, ""71+"": 10}, ""F"": {""18-20"": 61, ""21-25"": 58, ""26-30"": 47, ""31-35"": 82, ""36-40"": 79, ""41-45"": 49, ""46-50"": 47, ""51-55"": 38, ""56-60"": 26, ""61-65"": 19, ""66-70"": 14, ""71+"": 21}}"
